City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1183,Mahon,ES,39.89,4.27,66.2,93,66,4.7,broken clouds
1184,Vestmannaeyjar,IS,63.44,-20.27,44.6,87,75,25.28,broken clouds
1185,Mehamn,NO,71.04,27.85,39.2,80,90,31.09,overcast clouds
1186,Tazovskiy,RU,67.47,78.7,27.91,99,100,6.76,light snow
1187,Maiduguri,NG,11.85,13.16,77.7,22,0,9.26,clear sky
1188,Monrovia,LR,6.3,-10.8,82.4,83,40,7.78,scattered clouds
1189,Bose,IT,45.46,8.01,54.0,81,50,4.0,scattered clouds
1190,Copiapo,CL,-27.37,-70.33,64.4,63,75,8.05,broken clouds
1191,Englehart,CA,47.82,-79.87,51.8,87,90,6.93,overcast clouds
1192,Gat,IL,31.61,34.76,69.01,83,86,5.06,overcast clouds
1193,Westport,US,41.14,-73.36,73.99,52,1,6.93,clear sky
1194,Jalingo,NG,8.88,11.37,80.58,32,100,1.54,overcast clouds
1195,Amarante Do Maranhao,BR,-5.57,-46.74,88.99,52,5,6.44,clear sky
1196,Chino Valley,US,34.76,-112.45,63.0,41,40,23.04,scattered clouds
1197,Krasnyy Yar,RU,46.53,48.35,42.8,87,75,11.18,broken clouds
1198,Sterlibashevo,RU,53.44,55.26,34.52,93,99,11.7,overcast clouds
1199,Novi Iskar,BG,42.8,23.35,41.0,93,81,6.93,broken clouds
1200,North Bend,US,43.41,-124.22,48.2,93,90,3.36,overcast clouds
1201,Iskateley,RU,67.68,53.15,29.88,99,100,5.21,overcast clouds
1202,Namibe,AO,-15.2,12.15,71.06,66,54,11.86,broken clouds
1203,Shiyan,CN,32.65,110.78,54.32,42,0,3.22,clear sky
1204,Ballangen,NO,68.34,16.83,37.0,86,75,20.8,broken clouds
1205,Lundamo,NO,63.13,10.3,43.0,92,100,2.64,light rain
1206,Oban,GB,56.41,-5.47,39.99,91,100,4.92,overcast clouds
1207,Riyadh,SA,24.69,46.72,73.4,31,0,4.7,clear sky
1208,Katsuura,JP,35.13,140.3,69.8,83,75,11.41,broken clouds
1209,Lompoc,US,34.64,-120.46,57.2,71,75,12.75,broken clouds
1210,Liverpool,GB,53.41,-2.98,51.01,93,95,5.82,overcast clouds
1211,Les Cayes,HT,18.2,-73.75,80.87,80,100,11.68,overcast clouds
1212,Luanda,AO,-8.84,13.23,78.8,83,75,9.17,broken clouds
1213,Sambava,MG,-14.27,50.17,75.7,85,100,12.08,light rain
1214,Labrea,BR,-7.26,-64.8,95.49,40,77,2.42,broken clouds
1215,Kroonstad,ZA,-27.65,27.23,73.9,30,0,4.09,clear sky
1216,Bushenyi,UG,-0.59,30.21,61.27,92,92,1.39,overcast clouds
1217,Natchez,US,31.56,-91.4,78.8,65,40,4.7,scattered clouds
1218,Waipawa,NZ,-41.41,175.52,61.0,100,98,19.46,mist
1219,Karpogory,RU,64.0,44.45,33.48,96,100,10.22,snow
1220,Vagay,RU,57.94,69.02,36.52,90,100,5.44,overcast clouds
1221,Kirksville,US,40.19,-92.58,71.01,52,1,13.87,clear sky
1222,Slobozia,MD,46.73,29.71,42.8,93,0,3.36,clear sky
1223,Puerto Escondido,MX,15.85,-97.07,87.8,66,20,8.05,few clouds
1224,Sao Felix Do Xingu,BR,-6.64,-51.99,88.39,55,42,4.99,light rain
1225,Owando,CG,-0.48,15.9,73.2,92,30,2.8,scattered clouds
1226,Alto Araguaia,BR,-17.31,-53.22,89.73,36,96,5.41,overcast clouds
1227,Portland,US,45.52,-122.68,44.01,87,90,6.46,overcast clouds
1228,Teguldet,RU,57.31,88.17,37.71,87,100,10.04,overcast clouds
1229,Mount Isa,AU,-20.73,139.5,77.0,13,52,11.41,broken clouds
1230,Ola,RU,59.58,151.28,11.62,87,100,14.76,overcast clouds
1231,Russell,US,32.35,-85.2,70.0,88,90,4.7,overcast clouds
1232,Linxia,CN,35.6,103.21,38.62,69,100,0.94,overcast clouds
1233,Svetlyy,RU,54.67,20.13,48.2,93,90,11.18,light intensity drizzle
1234,Bilibino,RU,68.05,166.44,-0.74,89,100,1.45,overcast clouds
1235,Florestopolis,BR,-22.86,-51.39,93.2,20,0,2.24,clear sky
1236,Hoopstad,ZA,-27.83,25.91,79.59,20,0,6.11,clear sky
1237,Ngunguru,NZ,-35.62,174.5,62.01,91,5,5.01,clear sky
1238,Puerto Madero,MX,14.72,-92.42,86.0,74,40,5.82,scattered clouds
1239,Sinazongwe,ZM,-17.26,27.46,87.3,35,0,1.7,clear sky
1240,Matagami,CA,49.75,-77.63,37.4,74,1,4.7,clear sky
1241,Puerto Carreno,CO,6.19,-67.49,92.21,53,94,1.74,overcast clouds
1242,Igarka,RU,67.47,86.58,13.32,96,100,14.65,light snow
1243,Manono,CD,-7.3,27.42,75.45,75,82,4.63,broken clouds
1244,Bintulu,MY,3.17,113.03,77.0,100,40,2.24,light rain
1245,Saint Pete Beach,US,27.73,-82.74,84.99,1,100,3.0,overcast clouds
1246,Mangrol,IN,21.12,70.12,79.93,54,0,2.44,clear sky
1247,Husavik,IS,66.04,-17.34,42.8,60,75,17.22,broken clouds
1248,Frankfort,ZA,-27.27,28.48,69.58,39,0,4.38,clear sky
1249,Umea,SE,63.83,20.26,42.8,60,0,8.05,clear sky
1250,Alta Gracia,AR,-31.65,-64.43,89.01,30,0,8.05,clear sky
1251,Wasco,US,35.59,-119.34,48.99,93,90,3.36,overcast clouds
1252,Novopokrovka,UA,49.84,36.55,44.6,93,0,4.47,clear sky
1253,Lucea,JM,18.45,-78.17,77.0,94,90,4.7,light rain
1254,Zhangdian,CN,34.2,119.3,53.17,53,0,4.38,clear sky
1255,Verkhnevilyuysk,RU,63.45,120.32,-4.34,91,94,5.08,overcast clouds
1256,Dalaba,GN,10.7,-12.25,68.99,68,0,1.07,clear sky
1257,Vanimo,PG,-2.67,141.3,76.1,92,100,3.36,moderate rain
1258,Amuntai,ID,-2.42,115.25,74.5,93,100,1.74,overcast clouds
1259,Jizan,SA,17.33,42.67,86.0,62,0,5.82,clear sky
1260,Ormara,PK,25.21,64.64,76.06,52,0,7.47,clear sky
1261,Banikoara,BJ,11.3,2.44,80.94,22,0,5.82,clear sky
1262,Okhotsk,RU,59.38,143.3,10.98,90,100,14.36,overcast clouds
1263,Hailar,CN,49.2,119.7,13.91,92,0,10.02,clear sky
1264,Banda Aceh,ID,5.56,95.32,78.85,78,100,0.83,overcast clouds
1265,Niteroi,BR,-22.88,-43.1,75.2,69,75,14.99,broken clouds
1266,Komsomolskiy,UZ,40.43,71.72,50.0,60,99,3.89,mist
1267,Narsaq,GL,60.92,-46.05,30.2,74,75,4.7,broken clouds
1268,Siddapur,IN,14.33,74.88,70.57,92,0,8.16,clear sky
1269,Vao,NC,-22.67,167.48,73.42,76,62,10.98,broken clouds
1270,Manyana,BW,-23.4,21.72,87.01,13,0,4.43,clear sky
1271,Aktash,RU,50.3,87.73,19.72,93,41,5.06,scattered clouds
1272,Muyezerskiy,RU,63.93,31.65,38.62,73,26,14.92,scattered clouds
1273,Kantabanji,IN,20.48,82.92,63.52,58,0,1.48,clear sky
1274,Olga,RU,43.74,135.29,33.58,85,18,3.87,few clouds
1275,Neryungri,RU,56.67,124.65,-4.45,89,99,7.27,overcast clouds
1276,Paradise,US,36.1,-115.15,61.0,30,75,23.04,dust
1277,Lata,PT,40.16,-8.33,60.01,91,100,3.0,light rain
1278,Trinidad,BO,-14.83,-64.9,96.8,50,40,6.93,smoke
1279,Udachnyy,RU,66.42,112.4,-2.2,91,0,4.47,clear sky
1280,Homer,US,59.64,-151.55,34.0,88,90,4.7,overcast clouds
1281,Khasan,RU,42.43,130.64,41.02,65,43,25.19,scattered clouds
1282,Victoria,HK,22.29,114.16,78.01,47,0,5.01,clear sky
1283,Santiago De Chuco,PE,-8.15,-78.18,64.11,39,83,1.7,light rain
1284,Houma,US,29.6,-90.72,75.0,78,90,12.75,light rain
1285,La Rioja,ES,42.25,-2.5,57.0,100,90,6.6,mist
1286,Semnan,IR,35.57,53.4,55.35,39,59,3.09,broken clouds
1287,Suluq,LY,31.67,20.25,66.16,71,0,15.14,clear sky
1288,Petapa,GT,14.5,-90.55,73.4,64,75,18.34,broken clouds
1289,Jumla,NP,29.27,82.18,41.09,56,0,3.44,clear sky
1290,Margate,GB,51.38,1.39,54.0,89,22,9.71,few clouds
1291,Mocuba,MZ,-16.84,36.99,81.27,52,100,6.04,overcast clouds
1292,Kushima,JP,31.46,131.23,64.0,88,100,11.01,light rain
1293,Atar,MR,20.52,-13.05,98.6,35,100,10.58,overcast clouds
1294,Umm Kaddadah,SD,13.6,26.69,78.85,20,0,12.33,clear sky
1295,Prince Rupert,CA,54.32,-130.32,39.2,80,1,6.93,clear sky
1296,Bambanglipuro,ID,-7.95,110.28,77.43,81,35,1.52,scattered clouds
1297,Port Macquarie,AU,-31.43,152.92,59.0,83,55,10.29,broken clouds
1298,Turtas,RU,58.94,69.13,35.64,97,100,4.92,overcast clouds
1299,Naze,JP,28.37,129.48,75.2,94,75,9.17,light rain
1300,Port-Gentil,GA,-0.72,8.78,80.6,88,40,12.75,scattered clouds
1301,Shahr-E Babak,IR,30.12,55.12,44.47,51,40,3.96,scattered clouds
1302,Botou,CN,38.07,116.57,43.3,43,0,7.85,clear sky
1303,Ratangarh,IN,28.08,74.6,66.51,25,0,3.58,clear sky
1304,Saint-Leu,RE,-21.15,55.28,73.4,78,75,16.11,broken clouds
1305,Ouadda,CF,8.08,22.4,72.07,60,10,1.48,clear sky
1306,Mayumba,GA,-3.43,10.66,78.04,90,94,7.23,light rain
1307,Adeje,ES,28.12,-16.73,71.6,60,40,8.05,scattered clouds
1308,Duncan,US,34.5,-97.96,73.99,53,1,13.87,clear sky
1309,Fairbanks,US,64.84,-147.72,27.0,86,75,2.24,broken clouds
1310,Netivot,IL,31.42,34.59,69.01,72,83,6.11,broken clouds
1311,Poum,NC,-20.23,164.02,76.44,73,1,13.69,clear sky
1312,Tilichiki,RU,60.47,166.1,18.28,95,0,7.78,clear sky
1313,Oranjemund,NA,-28.55,16.43,63.48,85,40,3.31,scattered clouds
1314,Faanui,PF,-16.48,-151.75,78.76,79,59,13.22,broken clouds
1315,Jaen,ES,38.0,-3.5,55.99,92,0,3.0,clear sky
1316,Korla,CN,41.76,86.15,37.13,67,0,3.09,clear sky
1317,Beira,MZ,-19.84,34.84,82.4,69,0,13.87,clear sky
1318,Wewak,PG,-3.55,143.63,78.85,85,100,9.13,light rain
1319,La Ronge,CA,55.1,-105.28,19.4,85,100,6.93,overcast clouds
1320,Pathri,IN,19.25,76.45,66.15,58,0,5.75,clear sky
1321,Harlingen,US,26.19,-97.7,81.0,61,90,5.23,overcast clouds
1322,Caraquet,CA,47.79,-64.94,46.4,49,97,9.17,overcast clouds
1323,Lethem,GY,3.38,-59.8,89.58,56,100,6.35,overcast clouds
1324,Cayenne,GF,4.93,-52.33,77.0,100,0,3.36,heavy intensity rain
1325,Dandong,CN,40.13,124.39,35.02,68,0,9.1,clear sky
1326,Ostrovnoy,RU,68.05,39.51,35.01,89,100,11.48,overcast clouds
1327,Khairpur,PK,27.53,68.76,68.0,72,0,2.68,haze
1328,Unai,BR,-16.36,-46.91,86.86,49,95,5.35,overcast clouds
1329,Norden,DE,53.6,7.2,43.0,100,0,1.12,clear sky
1330,Mackay,AU,-21.15,149.2,75.2,88,90,18.34,light rain
1331,Zhengjiatun,CN,43.51,123.51,29.19,80,0,15.35,clear sky
1332,Malinyi,TZ,-8.93,36.13,81.86,51,0,5.61,clear sky
1333,Diamantino,BR,-14.41,-56.45,93.45,39,94,5.14,overcast clouds
1334,Havelock,US,34.88,-76.9,77.0,64,1,13.87,clear sky
1335,Ipixuna,BR,-1.76,-48.8,89.6,55,40,9.17,scattered clouds
1336,Egvekinot,RU,66.32,-179.17,22.46,98,100,4.45,light snow
1337,Erenhot,CN,43.65,111.98,27.79,80,0,6.17,clear sky
1338,Arraias,BR,-12.93,-46.94,81.7,60,100,4.94,light rain
1339,Kiunga,PG,-6.12,141.29,71.4,99,100,1.97,light rain
1340,Marsabit,KE,2.33,37.99,67.71,85,58,12.66,broken clouds
1341,Cogon,PH,11.46,122.8,72.75,93,99,4.43,overcast clouds
1342,Marsaxlokk,MT,35.84,14.54,66.0,77,20,8.05,few clouds
1343,Pangoa,PE,-12.12,-73.0,89.11,42,59,4.05,broken clouds
1344,Kampot,KH,10.62,104.18,77.36,86,14,3.76,light rain
1345,Barabai,ID,-2.58,115.38,74.7,89,94,2.01,overcast clouds
1346,Birao,CF,10.28,22.79,79.09,31,100,3.31,overcast clouds
1347,Charters Towers,AU,-20.1,146.27,71.19,84,0,11.7,clear sky
1348,Tokur,RU,53.13,132.9,5.92,95,94,2.86,overcast clouds
1349,Karasburg,NA,-28.02,18.75,63.03,59,0,19.82,clear sky
1350,Karpathos,GR,35.51,27.21,68.0,64,20,12.75,few clouds
1351,Gazli,UZ,40.13,63.45,56.53,29,69,9.26,broken clouds
1352,Lakes Entrance,AU,-37.88,147.98,45.0,93,0,5.17,clear sky
1353,Xinqing,CN,48.23,129.5,22.06,97,100,3.2,overcast clouds
1354,Whitehorse,CA,60.72,-135.05,-9.4,76,40,5.82,scattered clouds
1355,Sokoto,NG,13.06,5.24,80.33,16,0,8.08,clear sky
1356,Mogadishu,SO,2.04,45.34,80.4,79,97,7.25,light rain
1357,Moissac,FR,44.1,1.09,61.0,100,100,3.36,mist
1358,Mapiripan,CO,2.89,-72.13,87.78,66,43,2.33,heavy intensity rain
1359,Burnie,AU,-41.07,145.92,46.99,73,0,3.0,clear sky
1360,Baykit,RU,61.67,96.37,18.93,94,100,2.68,snow
1361,Atikokan,CA,48.76,-91.62,54.43,78,100,4.79,overcast clouds
1362,Pitimbu,BR,-7.47,-34.81,84.2,70,40,18.34,scattered clouds
1363,Garoua,CM,9.3,13.4,77.0,50,0,2.24,clear sky
1364,Mecca,SA,21.43,39.83,77.97,64,17,3.24,few clouds
1365,Walvis Bay,NA,-22.96,14.51,62.6,77,0,12.75,clear sky
1366,Plettenberg Bay,ZA,-34.05,23.37,61.97,72,0,0.18,clear sky
1367,Fenoarivo Atsinanana,MG,-17.37,49.42,72.9,82,98,1.77,overcast clouds
1368,Beboto,TD,8.27,16.94,77.52,40,17,2.06,few clouds
1369,Harper,LR,4.38,-7.72,79.66,83,99,5.73,overcast clouds
1370,Simao,CN,22.79,100.97,57.63,94,0,1.97,clear sky
1371,Tahe,CN,52.33,124.73,13.64,93,99,9.84,overcast clouds
1372,Okhansk,RU,57.72,55.39,74.07,100,75,4.47,broken clouds
1373,Kita,ML,13.03,-9.49,84.79,19,0,2.57,clear sky
1374,Andra,RU,62.51,65.89,33.93,97,100,5.12,overcast clouds
1375,Tabuk,PH,17.42,121.44,72.79,92,100,3.83,overcast clouds
1376,Buta,CD,2.79,24.73,71.85,96,100,1.16,light rain
1377,Peace River,CA,56.25,-117.29,17.6,72,75,12.75,broken clouds
1378,Road Town,VG,18.42,-64.62,84.2,74,40,10.29,scattered clouds
1379,Zeya,RU,53.75,127.27,16.3,85,92,6.6,overcast clouds
1380,Baijiantan,CN,45.63,85.18,34.72,76,0,0.25,clear sky
1381,Kapaa,US,22.08,-159.32,78.8,88,40,8.05,light rain
1382,Barrow,US,71.29,-156.79,30.2,86,90,24.16,light snow
1383,Punta Arenas,CL,-53.15,-70.92,59.0,51,75,21.92,broken clouds
1384,Atuona,PF,-9.8,-139.03,77.61,73,88,15.93,overcast clouds
1385,Jamestown,US,42.1,-79.24,66.99,42,1,9.17,clear sky
1386,Tigil,RU,57.8,158.67,26.42,94,95,4.92,overcast clouds
1387,Hamilton,US,39.18,-84.53,73.0,37,1,5.82,clear sky
1388,Vaini,TO,-21.2,-175.2,71.6,88,20,5.82,few clouds
1389,Ribeira Grande,PT,38.52,-28.7,60.8,77,40,10.29,scattered clouds
1390,Ucluelet,CA,48.93,-125.55,42.8,81,5,3.36,clear sky
1391,Ushuaia,AR,-54.8,-68.3,60.8,41,75,23.04,broken clouds
1392,Mala Vyska,UA,48.64,31.64,44.37,95,67,6.2,broken clouds
1393,Bethel,US,41.37,-73.41,73.99,35,1,8.05,clear sky
1394,Ledyard,US,41.44,-72.01,66.99,72,1,11.41,clear sky
1395,Tuktoyaktuk,CA,69.45,-133.04,26.6,79,75,21.92,light snow
1396,Ndola,ZM,-12.96,28.64,75.33,24,96,7.23,overcast clouds
1397,Hobart,AU,-42.88,147.33,42.01,86,1,9.17,clear sky
1398,Khatanga,RU,71.97,102.5,-4.85,88,9,11.79,clear sky
1399,Cape Town,ZA,-33.93,18.42,64.99,82,75,13.87,broken clouds
1400,Bredasdorp,ZA,-34.53,20.04,60.8,72,0,9.17,clear sky
1401,Hermanus,ZA,-34.42,19.23,64.99,56,0,11.99,clear sky
1402,Knyaze-Volkonskoye,RU,48.46,135.46,26.6,92,90,6.71,mist
1403,Suileng,CN,47.25,127.08,28.44,98,100,10.94,snow
1404,Norman Wells,CA,65.28,-126.83,21.2,92,75,3.36,light snow
1405,Puerto Ayora,EC,-0.74,-90.35,77.0,65,40,18.34,scattered clouds
1406,Saint-Philippe,RE,-21.36,55.77,73.4,78,75,16.11,broken clouds
1407,Torrington,US,41.8,-73.12,72.0,48,1,1.99,clear sky
1408,Ranong,TH,9.97,98.63,77.2,87,18,4.23,few clouds
1409,Aden,YE,12.78,45.04,79.72,75,6,16.4,clear sky
1410,Kodiak,US,57.79,-152.41,35.6,89,40,9.86,scattered clouds
1411,Kathu,TH,7.92,98.33,84.99,94,40,2.24,light rain
1412,Cherskiy,RU,68.75,161.3,5.95,95,100,6.4,overcast clouds
1413,Hilo,US,19.73,-155.09,75.2,88,90,5.82,moderate rain
1414,Busselton,AU,-33.65,115.33,55.0,66,54,3.27,broken clouds
1415,Vila Franca Do Campo,PT,37.72,-25.43,60.8,67,20,10.29,few clouds
1416,Lebu,CL,-37.62,-73.65,57.07,59,0,21.5,clear sky
1417,Mataura,NZ,-46.19,168.86,46.99,74,100,11.01,overcast clouds
1418,Carnarvon,AU,-24.87,113.63,71.6,73,90,12.75,overcast clouds
1419,Ayan,RU,56.45,138.17,12.61,86,85,17.72,overcast clouds
1420,Saryg-Sep,RU,51.5,95.6,24.84,95,21,2.77,few clouds
1421,Thompson,CA,55.74,-97.86,17.6,85,90,2.24,light snow
1422,Rikitea,PF,-23.12,-134.97,71.24,74,53,19.42,broken clouds
1423,Iqaluit,CA,63.75,-68.51,10.4,72,75,11.41,broken clouds
1424,The Valley,AI,18.22,-63.06,87.8,70,20,13.87,few clouds
1425,Mwense,ZM,-10.38,28.7,76.6,48,0,5.3,clear sky
1426,Bossangoa,CF,6.49,17.46,75.88,56,100,2.17,overcast clouds
1427,Kongoussi,BF,13.33,-1.53,81.7,15,6,4.85,clear sky
1428,Antofagasta,CL,-23.65,-70.4,66.2,59,20,11.41,few clouds
1429,Sanmenxia,CN,34.77,111.18,50.65,43,0,1.1,clear sky
1430,Pacifica,US,37.61,-122.49,57.0,66,1,12.75,clear sky
1431,Dire,ML,12.28,-10.97,85.91,29,0,1.99,clear sky
1432,Kuusamo,FI,65.97,29.18,35.6,74,20,13.87,few clouds
1433,Anadyr,RU,64.75,177.48,15.8,92,40,6.71,scattered clouds
1434,Tuatapere,NZ,-46.13,167.68,46.99,73,55,8.99,broken clouds
1435,Pavlodar,KZ,52.3,76.95,33.8,74,0,11.18,clear sky
1436,Kavaratti,IN,10.57,72.64,83.16,73,0,5.99,clear sky
1437,Esperance,AU,-33.87,121.9,55.4,100,75,8.05,broken clouds
1438,Panguna,PG,-6.32,155.48,67.48,98,0,1.66,clear sky
1439,Avarua,CK,-21.21,-159.78,75.2,83,100,1.12,overcast clouds
1440,Cortez,US,37.35,-108.59,57.2,44,90,17.22,overcast clouds
1441,Eyl,SO,7.98,49.82,78.15,80,49,14.97,scattered clouds
1442,Cairns,AU,-16.92,145.77,75.2,83,30,8.05,scattered clouds
1443,Upernavik,GL,72.79,-56.15,-1.93,76,0,8.43,clear sky
1444,Ihosy,MG,-22.4,46.12,71.91,80,38,9.1,scattered clouds
1445,Kloulklubed,PW,7.04,134.26,77.0,88,90,5.82,moderate rain
1446,Ikirun,NG,7.92,4.67,75.78,48,100,2.68,overcast clouds
1447,Severo-Kurilsk,RU,50.68,156.12,34.57,82,0,3.29,clear sky
1448,Manaure,CO,11.78,-72.44,83.64,69,99,14.23,overcast clouds
1449,Rocha,UY,-34.48,-54.33,70.68,68,37,10.6,light rain
1450,Wajir,KE,1.75,40.06,80.6,78,5,7.18,clear sky
1451,Dikson,RU,73.51,80.55,-2.79,89,3,12.1,clear sky
1452,Tonj,SS,7.27,28.68,78.42,51,100,2.51,overcast clouds
1453,San Patricio,US,28.02,-97.52,82.0,61,40,12.75,scattered clouds
1454,Port Alfred,ZA,-33.59,26.89,68.32,87,0,5.53,clear sky
1455,Tiksi,RU,71.69,128.87,-8.07,91,0,1.9,clear sky
1456,Susurluk,TR,39.91,28.16,59.0,76,20,19.46,few clouds
1457,Kruisfontein,ZA,-34.0,24.73,64.0,73,0,1.01,clear sky
1458,Vostok,RU,46.49,135.88,22.23,99,100,2.06,light snow
1459,Bianzhuang,CN,34.85,118.04,51.04,43,0,3.13,clear sky
1460,Yellowknife,CA,62.46,-114.35,12.0,85,75,4.7,light snow
1461,Sitka,US,57.05,-135.33,34.38,84,100,2.24,overcast clouds
1462,Klaksvik,FO,62.23,-6.59,39.2,86,67,8.08,broken clouds
1463,Port Elizabeth,ZA,-33.92,25.57,64.4,88,0,3.36,clear sky
1464,Qaanaaq,GL,77.48,-69.36,-12.64,71,0,6.4,clear sky
1465,Butaritari,KI,3.07,172.79,80.76,74,100,10.92,overcast clouds
1466,Dingle,PH,11.0,122.67,73.35,92,100,3.11,overcast clouds
1467,Torbay,CA,47.67,-52.73,51.01,87,75,29.97,broken clouds
1468,Hamamatsu,JP,34.7,137.73,64.99,88,86,8.99,light rain
1469,Tuy Hoa,VN,13.08,109.3,74.16,86,86,9.69,light rain
1470,Mahebourg,MU,-20.41,57.7,73.4,78,40,8.05,scattered clouds
1471,Kidal,ML,18.44,1.41,78.62,16,2,11.23,clear sky
1472,Luena,AO,-11.78,19.92,67.33,76,100,3.04,light rain
1473,Ust-Maya,RU,60.42,134.53,-5.53,90,100,3.71,overcast clouds
1474,Suna,RU,57.83,50.06,33.17,92,76,8.66,broken clouds
1475,Litovko,RU,49.24,135.17,27.72,98,100,4.7,light snow
1476,Albany,US,42.6,-73.97,72.0,37,100,2.44,overcast clouds
1477,Soimi,RO,46.68,22.12,43.0,100,0,5.82,clear sky
1478,Chokurdakh,RU,70.63,147.92,2.53,95,100,6.46,overcast clouds
1479,Pacific Grove,US,36.62,-121.92,55.99,66,40,3.58,scattered clouds
1480,Tauranga,NZ,-37.69,176.17,64.0,92,34,4.0,scattered clouds
1481,Oyon,PE,-10.67,-76.77,62.96,30,84,4.92,broken clouds
1482,Avera,US,33.19,-82.53,78.8,61,75,10.29,broken clouds
1483,Vestmanna,FO,62.16,-7.17,39.2,86,75,7.25,broken clouds
1484,Grindavik,IS,63.84,-22.43,41.0,86,75,19.46,broken clouds
1485,Ukiah,US,39.15,-123.21,53.01,70,1,3.71,clear sky
1486,Bandar-E Lengeh,IR,26.56,54.88,77.0,73,0,4.7,clear sky
1487,Cidreira,BR,-30.18,-50.21,70.56,74,0,15.08,clear sky
1488,Chuy,UY,-33.7,-53.46,68.81,71,23,11.92,few clouds
1489,San Cristobal,VE,7.77,-72.22,84.2,70,40,16.11,scattered clouds
1490,Nikolskoye,RU,59.7,30.79,48.2,81,90,11.18,overcast clouds
1491,Babati,TZ,-4.22,35.75,69.62,52,0,5.88,clear sky
1492,Saldanha,ZA,-33.01,17.94,62.6,82,0,12.75,light rain
1493,Saint Anthony,US,45.02,-93.22,70.0,56,75,13.87,broken clouds
1494,Agropoli,IT,40.35,15.0,57.0,80,0,3.0,clear sky
1495,Albury,AU,-36.08,146.92,48.2,81,0,2.98,clear sky
1496,Bayburt,TR,40.26,40.23,36.01,84,8,1.97,clear sky
1497,Menongue,AO,-14.66,17.69,71.58,61,91,5.82,overcast clouds
1498,Araouane,ML,18.9,-3.53,86.79,13,0,9.57,clear sky
1499,Sinnamary,GF,5.38,-52.95,84.18,74,24,14.88,few clouds
1500,Souillac,MU,-20.52,57.52,73.4,78,40,8.05,scattered clouds
1501,San Francisco Del Mar,MX,16.23,-94.65,85.93,58,54,20.69,broken clouds
1502,Camacha,PT,33.08,-16.33,66.2,82,75,10.29,broken clouds
1503,Tessalit,ML,20.2,1.01,78.57,17,100,11.5,overcast clouds
1504,Provideniya,RU,64.38,-173.3,29.23,94,10,9.75,clear sky
1505,Isangel,VU,-19.55,169.27,77.36,81,1,7.31,clear sky
1506,Maniitsoq,GL,65.42,-52.9,22.03,87,100,15.1,overcast clouds
1507,Newport,GB,51.59,-3.0,53.01,92,38,1.01,scattered clouds
1508,Castro,BR,-24.79,-50.01,79.97,33,0,4.68,clear sky
1509,Henties Bay,NA,-22.12,14.28,61.0,89,0,5.99,clear sky
1510,Bilma,NE,18.69,12.92,72.72,26,0,7.11,clear sky
1511,Saint Marys,US,30.73,-81.55,80.6,69,1,14.99,clear sky
1512,Terra Rica,BR,-22.71,-52.62,94.98,20,0,3.56,clear sky
1513,Ahipara,NZ,-35.17,173.17,61.7,85,91,11.56,overcast clouds
1514,Nantucket,US,41.28,-70.1,66.2,63,1,10.29,clear sky
1515,Nalut,LY,30.33,10.85,62.8,42,0,11.68,clear sky
1516,Puerto Narino,CO,-3.77,-70.38,87.8,70,75,4.7,thunderstorm
1517,Lavumisa,SZ,-27.31,31.89,75.0,83,85,3.02,overcast clouds
1518,Clyde River,CA,70.47,-68.59,-2.2,84,20,4.7,few clouds
1519,Bonavista,CA,48.65,-53.11,51.01,70,100,14.99,overcast clouds
1520,Roald,NO,62.58,6.13,45.0,93,75,3.36,broken clouds
1521,Morehead,US,37.27,-87.18,78.8,31,1,3.36,clear sky
1522,Garowe,SO,8.41,48.48,75.78,64,35,17.11,scattered clouds
1523,Tateyama,JP,34.98,139.87,69.8,83,75,11.41,broken clouds
1524,Dumas,US,35.87,-101.97,73.0,35,1,20.8,clear sky
1525,Leshukonskoye,RU,64.9,45.76,34.72,89,100,7.99,light rain
1526,Jibuti,DJ,11.5,42.5,82.4,65,40,15.73,scattered clouds
1527,Kaitangata,NZ,-46.28,169.85,48.0,72,100,8.01,overcast clouds
1528,Santa Rosa,PH,14.31,121.11,75.2,88,90,8.05,very heavy rain
1529,Rafaela,AR,-31.25,-61.49,88.0,22,0,5.01,clear sky
1530,Oussouye,SN,12.48,-16.55,91.4,70,0,4.7,clear sky
1531,Hasaki,JP,35.73,140.83,59.0,93,75,4.7,mist
1532,New Norfolk,AU,-42.78,147.06,42.01,71,6,2.57,clear sky
1533,Ixtapa,MX,20.7,-105.2,86.0,51,5,2.24,clear sky
1534,Tomatlan,MX,19.93,-105.25,88.93,50,61,6.93,broken clouds
1535,Hithadhoo,MV,-0.6,73.08,83.3,73,86,8.16,light rain
1536,Fortuna,US,40.6,-124.16,54.0,71,1,12.75,clear sky
1537,Tatawin,TN,32.93,10.45,68.0,52,0,7.45,clear sky
1538,Tambura,SS,5.6,27.47,74.14,83,100,2.89,overcast clouds
1539,Mbandaka,CD,0.05,18.26,73.85,88,100,1.77,overcast clouds
1540,Aklavik,CA,68.22,-135.01,28.4,63,75,6.93,broken clouds
1541,Kavieng,PG,-2.57,150.8,82.31,70,26,8.7,scattered clouds
1542,Hovin,NO,63.11,10.22,43.0,92,100,2.77,overcast clouds
1543,Devils Lake,US,48.11,-98.87,32.0,72,90,11.41,overcast clouds
